session_date,r,rp_flow,rp_tone,rp_net,rp_disp,rp_absmean,rp_tail,rp_negshare,fb_flow,fb_tone,fb_net,fb_disp,fb_absmean,fb_tail,fb_negshare,mkt11,abs_r,rev1,mom5,vol5,vol20,abs_r1,med60,y_magnitude,y_direction,flow_ma20
2015-02-11,-0.0022362222222222223,5.8971538676367405,-0.02909090909090909,-10.56,0.4336794905831798,0.389366391184573,0.008264462809917356,0.4325068870523416,5.8971538676367405,0.026702108082281975,9.692865233868357,0.6311119445128253,0.5351288150944657,0.42699724517906334,0.31129476584022037,,0.0022362222222222223,0.010731555555555555,0.006054444444444444,0.00908340124745253,0.009626842928766739,0.010731555555555555,,,0.0,6.178262609700371
2015-02-12,0.00874311111111111,6.342121418721152,-0.005767195767195766,-3.2699999999999996,0.44353949248683533,0.3952910052910053,0.010582010582010581,0.3968253968253968,6.342121418721152,-0.12246468580431408,-69.43747685104609,0.6542887449053719,0.5712116670168975,0.47971781305114636,0.41975308641975306,,0.00874311111111111,-0.0022362222222222223,0.009241333333333332,0.008600495330840103,0.009610345958690116,0.0022362222222222223,,,1.0,6.165696888286325
2015-02-13,0.0033162222222222226,6.135564891081739,0.022169197396963124,10.22,0.4454236644759953,0.3779609544468547,0.0368763557483731,0.3492407809110629,6.135564891081739,-0.026474341615800166,-12.204671484883876,0.6754114201478825,0.5777756771680832,0.5140997830802603,0.3492407809110629,,0.0033162222222222226,0.00874311111111111,0.006443555555555553,0.007872428501022011,0.00964011561403437,0.00874311111111111,,,1.0,6.175808731611071
2015-02-17,0.001512666666666667,6.74993119378857,0.013751465416178195,11.73,0.4429049370107358,0.3846776084407972,0.04806565064478312,0.35756154747948415,6.74993119378857,-0.08986968681727212,-76.65884285513312,0.6877898117869227,0.6076385422073662,0.5427901524032825,0.41617819460726846,,0.001512666666666667,0.0033162222222222226,0.015972888888888887,0.006662813743290272,0.00943318484515725,0.0033162222222222226,,,1.0,6.1651300265961675
2015-02-18,0.0023295555555555556,5.950642552587727,0.03942558746736293,15.100000000000001,0.4323159161833538,0.3926892950391645,0.015665796344647518,0.3629242819843342,5.950642552587727,-0.0014160250401119504,-0.542337590362877,0.6509301206537983,0.5562075743531959,0.43342036553524804,0.3368146214099217,,0.0023295555555555556,0.001512666666666667,0.02206733333333333,0.005303324819231003,0.00903507301363931,0.001512666666666667,,,1.0,6.207358493882867
2015-02-19,-0.0015264444444444444,6.037870919922137,0.0699043062200957,29.220000000000002,0.41625599763720156,0.3623444976076555,0.0215311004784689,0.30861244019138756,6.037870919922137,-0.03837466775773887,-16.04061112273485,0.6697878803799541,0.5710608108085024,0.5047846889952153,0.3803827751196172,,0.0015264444444444444,0.0023295555555555556,0.013665333333333333,0.003962534986097831,0.009035631559604957,0.0023295555555555556,,,0.0,6.169547504682117
2015-02-20,0.004417,5.916202062607435,-0.035621621621621614,-13.179999999999998,0.4082459904164771,0.3541081081081081,0.010810810810810811,0.4081081081081081,5.916202062607435,-0.06277706173399614,-23.227512841578573,0.6198293966425386,0.5149126682166212,0.4243243243243243,0.3324324324324324,,0.004417,-0.0015264444444444444,0.01437511111111111,0.0037468513451255426,0.008972290909828868,0.0015264444444444444,,,1.0,6.16642510307722
2015-02-23,0.00021588888888888884,6.054439346269371,-0.024541176470588233,-10.43,0.4437371723615288,0.3759294117647059,0.04941176470588235,0.39294117647058824,6.054439346269371,-0.07771804799380548,-33.03017039736733,0.6353685716839099,0.5313410545304856,0.46588235294117647,0.3764705882352941,,0.00021588888888888884,0.004417,0.010049000000000002,0.002255867948262921,0.008634453082764795,0.004417,,,1.0,6.1560010366628815
2015-02-24,0.0036931111111111114,5.988961416889864,0.008467336683417087,3.370000000000001,0.41596407116746115,0.35555276381909545,0.020100502512562814,0.36683417085427134,5.988961416889864,-0.043840650020953484,-17.448578708339486,0.6596105602350387,0.5565097731240937,0.4849246231155779,0.36180904522613067,,0.0036931111111111114,0.00021588888888888884,0.006948666666666669,0.0022329759009165405,0.008459934550480162,0.00021588888888888884,,,1.0,6.146904524466165
2015-02-25,-0.002031,6.111467339502679,0.083,37.35,0.42678747651654275,0.37508888888888886,0.02666666666666667,0.30666666666666664,6.111467339502679,-0.06932796428807908,-31.197583929635588,0.6612036930214873,0.5523211401018003,0.49777777777777776,0.3711111111111111,,0.002031,0.0036931111111111114,0.009129111111111112,0.0024639548739754987,0.008463608402202626,0.0036931111111111114,,,0.0,6.136023798974412
2015-02-26,-0.0034561111111111108,6.208590026096629,0.02145161290322581,10.64,0.4460537514348584,0.3958467741935484,0.034274193548387094,0.3649193548387097,6.208590026096629,-0.07239580428558251,-35.90831892564893,0.6918379908810568,0.600769094009358,0.5524193548387096,0.39314516129032256,,0.0034561111111111108,-0.002031,0.004768555555555558,0.0029623780952154483,0.00811555780038784,0.002031,,,0.0,6.134173751153663
2015-02-27,-0.0024207777777777778,6.354370040797351,-0.0629965156794425,-36.16,0.4799688144192948,0.42613240418118464,0.08885017421602788,0.4529616724738676,6.354370040797351,-0.19054389611707565,-109.37219637120143,0.6787004751757605,0.6107119557485049,0.554006968641115,0.4529616724738676,,0.0024207777777777778,-0.0034561111111111108,0.0028388888888888912,0.0034515711523526566,0.007241930640742706,0.0034561111111111108,,,0.0,6.143430872810443
2015-03-02,0.003076111111111111,6.416732282512326,0.005679214402618661,3.4700000000000015,0.4387284030946762,0.38574468085106384,0.01800327332242226,0.37152209492635024,6.416732282512326,-0.0037113297159086984,-2.2676224564202148,0.6552989423658425,0.5542913973933534,0.4713584288052373,0.3436988543371522,,0.003076111111111111,-0.0024207777777777778,-0.003998888888888887,0.00284680897163607,0.007085700268360732,0.0024207777777777778,,,1.0,6.155465265858699
2015-03-03,-0.0030117777777777777,6.156978985585555,0.0014225053078556296,0.6700000000000015,0.4380705930711511,0.3826963906581741,0.03397027600849257,0.39278131634819535,6.156978985585555,0.03778338795448722,17.79597572656348,0.6918667828677874,0.6036637982565143,0.583864118895966,0.32696390658174096,,0.0030117777777777777,0.003076111111111111,-0.0011386666666666641,0.0033455958719294785,0.006327835876274206,0.003076111111111111,,,0.0,6.164093534951129
2015-03-04,-0.003972666666666668,6.259581464064923,0.03193486590038314,16.67,0.45698197502733723,0.40653256704980845,0.03065134099616858,0.38122605363984674,6.259581464064923,-0.15104614117029355,-78.84608569089323,0.6543316245840395,0.5761537804175525,0.5,0.4501915708812261,,0.003972666666666668,-0.0030117777777777777,-0.007843555555555553,0.002653244347102631,0.005980959008430525,0.0030117777777777777,,,0.0,6.158487670045093
2015-03-05,0.0009937777777777779,6.26530121273771,-0.1033142857142857,-54.239999999999995,0.42611424018973537,0.38148571428571426,0.01904761904761905,0.4895238095238095,6.26530121273771,-0.1322694389300332,-69.44145543826744,0.6646254292110501,0.5724719946574243,0.5466666666666666,0.4076190476190476,,0.0009937777777777779,-0.003972666666666668,-0.009785222222222221,0.0028709797835031717,0.005223835425262491,0.003972666666666668,,,1.0,6.165561883346273
2015-03-06,-0.01619622222222222,6.18826412308259,-0.02611111111111111,-12.69,0.414720748177701,0.36232510288065845,0.006172839506172839,0.42386831275720166,6.18826412308259,-0.0941976378183168,-45.780051979701966,0.6994064541129578,0.6166976809380921,0.5761316872427984,0.4094650205761317,,0.01619622222222222,0.0009937777777777779,-0.0053353333333333326,0.002977832616203171,0.0050187254013017235,0.0009937777777777779,,,0.0,6.169413737829028
2015-03-09,0.0035682222222222218,6.089044875446846,-0.08325,-36.63,0.465169164859644,0.4223409090909091,0.0659090909090909,0.5,6.089044875446846,-0.12104729455684057,-53.260809605009854,0.7070142921213881,0.6333554308586331,0.5795454545454546,0.44772727272727275,,0.0035682222222222218,-0.01619622222222222,-0.019110777777777775,0.007492933145370217,0.005748241829019218,0.01619622222222222,,,1.0,6.165277522390243
2015-03-10,-0.014685444444444445,6.139884552226255,-0.09477321814254859,-43.879999999999995,0.4267843905195412,0.38937365010799135,0.008639308855291577,0.4816414686825054,6.139884552226255,-0.1465864094340325,-67.86950756795704,0.6713200973929851,0.5957198964962916,0.5183585313174947,0.4298056155507559,,0.014685444444444445,0.0035682222222222218,-0.018618666666666665,0.007608537219936592,0.005636448823133444,0.0035682222222222218,,,0.0,6.165164272058701
2015-03-11,-0.002187888888888889,6.161207321695077,-0.08980972515856236,-42.48,0.44860632319474225,0.4088372093023256,0.03171247357293869,0.492600422832981,6.161207321695077,-0.14974792782477167,-70.830769861117,0.6543150578697815,0.5799127584421736,0.4883720930232558,0.4608879492600423,,0.002187888888888889,-0.014685444444444445,-0.03029233333333333,0.008999398390866515,0.006474175269402334,0.014685444444444445,,,0.0,6.168506272964993
2015-03-12,0.012710333333333332,6.298949246855942,0.061215469613259674,33.24,0.43354795993175604,0.37804788213627993,0.01841620626151013,0.30939226519337015,6.298949246855942,-0.12236484820897901,-66.44411257747561,0.6698945564402021,0.5857949615378982,0.5138121546961326,0.4162062615101289,,0.012710333333333332,-0.002187888888888889,-0.028507555555555553,0.009137155054237896,0.005932486641024895,0.002187888888888889,,,1.0,6.171215494662634
2015-03-13,-0.006982,6.102558594613569,0.05210762331838566,23.240000000000002,0.43048762222109793,0.3728251121076233,0.008968609865470852,0.3183856502242152,6.102558594613569,-0.07798623703963085,-34.78186171967536,0.6370230497522449,0.533627044465894,0.45739910313901344,0.37668161434977576,,0.006982,0.012710333333333332,-0.016791,0.012254223737799524,0.006663955136823361,0.012710333333333332,,,0.0,6.191305263623594
2015-03-16,0.012886333333333333,6.061456918928017,-0.09021028037383177,-38.61,0.43187321702663256,0.38338785046728974,0.04205607476635514,0.46261682242990654,6.061456918928017,-0.17621859068064036,-75.42155681131408,0.6718570028368119,0.5953615580948731,0.5817757009345794,0.45093457943925236,,0.012886333333333333,-0.006982,-0.0075767777777777795,0.010392313641507205,0.00647251411587602,0.006982,,,1.0,6.179327122418214
2015-03-17,-0.00424988888888889,6.008813185442595,-0.023669950738916253,-9.61,0.43428849651576484,0.35967980295566504,0.0812807881773399,0.37438423645320196,6.008813185442595,-0.01070061415947717,-4.344449348747731,0.659975038456391,0.5663037103798075,0.5,0.3645320197044335,,0.00424988888888889,0.012886333333333333,0.0017413333333333308,0.012208615525394907,0.007131127134202451,0.012886333333333333,,,0.0,6.175621723810528
2015-03-18,0.014552111111111111,6.180016653652572,0.046265560165975106,22.3,0.4300613455450442,0.37580912863070537,0.024896265560165973,0.32987551867219916,6.180016653652572,-0.23791473659713794,-114.67490303982049,0.6478513786900651,0.5998416277541319,0.5456431535269709,0.5,,0.014552111111111111,-0.00424988888888889,0.012176888888888886,0.009611862111185553,0.007159616059822901,0.00424988888888889,,,1.0,6.138565823393231
2015-03-19,-0.006822777777777778,6.018593214496234,0.0361219512195122,14.81,0.42551086483659023,0.3769512195121951,0.02195121951219512,0.3439024390243902,6.018593214496234,-0.11447321652639203,-46.93401877582073,0.687866096783793,0.6185806730671264,0.5634146341463414,0.43902439024390244,,0.006822777777777778,0.014552111111111111,0.028916888888888888,0.010475527253768395,0.007925242586489752,0.014552111111111111,,,0.0,6.150034528446472
2015-03-20,0.009588333333333332,5.905361848054571,-0.03486338797814208,-12.76,0.40610864046627576,0.33404371584699455,0.03278688524590164,0.36065573770491804,5.905361848054571,-0.1336621011739668,-48.92032902967185,0.6534951986260736,0.5685374845974555,0.5163934426229508,0.4426229508196721,,0.009588333333333332,-0.006822777777777778,0.009383777777777777,0.01088083916414765,0.008058200923519722,0.006822777777777778,,,1.0,6.149070643175177
2015-03-23,-0.002197222222222222,6.0112671744041615,0.049459459459459454,20.13,0.4685694639690461,0.41997542997542997,0.06388206388206388,0.3464373464373464,6.0112671744041615,-0.12155537119167296,-49.473036075010896,0.6840017088983055,0.5977403544969582,0.5700245700245701,0.43243243243243246,,0.002197222222222222,0.009588333333333332,0.02595411111111111,0.009995578224123298,0.008303354012233193,0.009588333333333332,,,0.0,6.148528632447534
2015-03-24,-0.006159222222222222,6.26530121273771,0.08647619047619048,45.400000000000006,0.4375085188971721,0.3785142857142857,0.03428571428571429,0.2742857142857143,6.26530121273771,-0.2025409393651145,-106.3339931666851,0.654876005150739,0.578301450878027,0.539047619047619,0.4533333333333333,,0.006159222222222222,-0.002197222222222222,0.010870555555555553,0.009347538659329219,0.008313958227620807,0.002197222222222222,,,0.0,6.1463700238542724
2015-03-25,-0.011729333333333335,6.003887067106539,0.04705445544554456,19.01,0.4348805340701077,0.38160891089108906,0.024752475247524754,0.32673267326732675,6.003887067106539,-0.14595771988503414,-58.96691883355379,0.6648203049755275,0.5964855938218534,0.4900990099009901,0.4628712871287129,,0.011729333333333335,-0.006159222222222222,0.008961222222222221,0.00970764484362075,0.008353126492680987,0.006159222222222222,,,0.0,6.160187013646665
2015-03-26,-0.0025607777777777777,6.186208623900494,0.0007216494845360864,0.35000000000000187,0.45121289120254093,0.3871134020618557,0.07422680412371134,0.3525773195876289,6.186208623900494,-0.11111172999917847,-53.889189049601555,0.6887780982869136,0.6157305704218518,0.5608247422680412,0.4515463917525773,,0.0025607777777777777,-0.011729333333333335,-0.017320222222222223,0.008044089094975343,0.008699619248602936,0.011729333333333335,,,0.0,6.1548080000268595
2015-03-27,0.002122888888888889,5.978885764901122,-0.03730964467005076,-14.7,0.4524014189028573,0.4055837563451777,0.03553299492385787,0.4543147208121827,5.978885764901122,-0.09109621084777421,-35.89190707402304,0.6885386774039327,0.6045846866483937,0.5558375634517766,0.41878172588832485,,0.002122888888888889,-0.0025607777777777777,-0.013058222222222225,0.007821945885428248,0.008690427631302858,0.0025607777777777777,,,1.0,6.153688929917052
2015-03-30,0.013174777777777778,5.966146739123692,-0.05665809768637532,-22.04,0.42703018896333617,0.3673521850899743,0.038560411311053984,0.4087403598971722,5.966146739123692,-0.00973554857668963,-3.787128396332266,0.6745608877431809,0.5763230310743411,0.5295629820051414,0.34704370179948585,,0.013174777777777778,0.002122888888888889,-0.02052366666666667,0.005175932903685749,0.008718656270579907,0.002122888888888889,,,1.0,6.134914716122241
2015-03-31,-0.008209555555555557,6.126869184114185,0.04164113785557987,19.03,0.42561016351400927,0.3682056892778994,0.015317286652078774,0.32603938730853393,6.126869184114185,-0.112272915558755,-51.30872241035104,0.6342358746242772,0.5428941617240921,0.45951859956236324,0.4026258205689278,,0.008209555555555557,0.013174777777777778,-0.0051516666666666655,0.009418656412857239,0.0092473733982608,0.013174777777777778,0.006304000000000001,1.0,0.0,6.112385438952809
2015-04-01,-0.002068666666666667,6.22455842927536,-0.02611111111111111,-13.159999999999998,0.4095917032549654,0.3395238095238095,0.021825396825396824,0.376984126984127,6.22455842927536,-0.2178577115446965,-109.80028661852702,0.6527434356195564,0.592044293687361,0.5297619047619048,0.4861111111111111,,0.002068666666666667,-0.008209555555555557,-0.007202000000000002,0.009737033835051529,0.009391876729272785,0.008209555555555557,0.006456,0.0,0.0,6.11087994887924
2015-04-02,0.003213666666666667,6.131226489483141,0.06965141612200436,31.97,0.4275111894308749,0.3800217864923747,0.015250544662309368,0.3115468409586057,6.131226489483141,-0.23382550976614513,-107.32590898266062,0.6590309891630298,0.6128736200746482,0.5838779956427015,0.5054466230936819,,0.003213666666666667,-0.002068666666666667,0.002458666666666666,0.007986021935192935,0.0093678337851667,0.002068666666666667,0.006304000000000001,0.0,1.0,6.109128797139762
2015-04-06,0.008112666666666666,5.771441123130016,0.0002812500000000013,0.09000000000000041,0.4500047881580859,0.39259374999999996,0.040625,0.38125,5.771441123130016,-0.1994689423692762,-63.83006155816838,0.6210561034724148,0.5301180894413846,0.5,0.43125,,0.008112666666666666,0.003213666666666667,0.008233111111111111,0.007850612088506062,0.009402328332290547,0.003213666666666667,0.006186166666666666,1.0,1.0,6.102425060977033
2015-04-07,-0.003350555555555556,5.87493073085203,0.01507042253521127,5.3500000000000005,0.40099478433086316,0.32909859154929577,0.016901408450704224,0.323943661971831,5.87493073085203,-0.016217913039186058,-5.757359128911051,0.663889473788898,0.5678317883497918,0.5211267605633803,0.36338028169014086,,0.003350555555555556,0.008112666666666666,0.014222888888888887,0.008380570593806709,0.008835808927620918,0.008112666666666666,0.006186166666666666,0.0,0.0,6.081583910979406
2015-04-08,0.002395222222222222,5.971261839790462,-0.013427109974424553,-5.25,0.43718038192499875,0.39271099744245525,0.020460358056265986,0.41687979539641945,5.971261839790462,-0.10435110284253726,-40.80128121143207,0.6655964631646432,0.5780316755792503,0.5140664961636828,0.40153452685422,,0.002395222222222222,-0.003350555555555556,-0.002302444444444447,0.006284607595811635,0.008849070446367926,0.003350555555555556,0.005791166666666667,0.0,1.0,6.070878203749664
2015-04-09,0.0038684444444444443,6.100318952020064,0.03876404494382023,17.25,0.40284299420940856,0.34244943820224716,0.01348314606741573,0.31235955056179776,6.100318952020064,-0.02218199369884776,-9.870987195987254,0.6718963046605074,0.580124291602857,0.5168539325842697,0.35730337078651686,,0.0038684444444444443,0.002395222222222222,0.008302333333333332,0.004571650684812935,0.008125633356718922,0.002395222222222222,0.005045666666666667,0.0,1.0,6.062447068127875
2015-04-10,0.005125555555555556,5.8664680569332965,0.028835227272727273,10.15,0.4242399687914568,0.37150568181818183,0.02556818181818182,0.3409090909090909,5.8664680569332965,-0.12143334735512988,-42.744538269005716,0.6687046488954426,0.5746095547140364,0.5255681818181818,0.3977272727272727,,0.005125555555555556,0.0038684444444444443,0.014239444444444443,0.004108492202622794,0.00810902075413552,0.0038684444444444443,0.004625000000000001,1.0,1.0,6.059402649644124
2015-04-13,-0.005332555555555555,5.998936561946683,-0.049129353233830844,-19.75,0.44858657291606296,0.393955223880597,0.0472636815920398,0.42786069651741293,5.998936561946683,-0.15391027157320014,-61.87192917242646,0.7263659952335917,0.6629585923571417,0.6517412935323383,0.4701492537313433,,0.005332555555555555,0.005125555555555556,0.01615133333333333,0.004237975370182271,0.007721028694799214,0.005125555555555556,0.00489688888888889,1.0,0.0,6.037778590147992
2015-04-14,0.0031905555555555554,6.068425588244111,0.05,21.55,0.4144073942053798,0.3603016241299304,0.018561484918793503,0.31554524361948955,6.068425588244111,-0.1759684904534672,-75.84241938544437,0.6640290145619794,0.5928076994259628,0.5498839907192575,0.46635730858468677,,0.0031905555555555554,-0.005332555555555555,0.0027061111111111114,0.0046144077486033165,0.00763925867846041,0.005332555555555555,0.005229055555555555,0.0,1.0,6.032597488514647
2015-04-15,0.005565111111111111,6.324358962381311,0.023500897666068225,13.090000000000002,0.43952409115749946,0.3737342908438061,0.0466786355475763,0.3357271095152603,6.324358962381311,-0.14461800472850994,-80.55222863378003,0.6811506575784997,0.596273722579365,0.5421903052064632,0.41831238779174146,,0.005565111111111111,0.0031905555555555554,0.009247222222222223,0.0041378388503966424,0.007144773809791312,0.0031905555555555554,0.004853666666666668,1.0,1.0,6.032945921980452
2015-04-16,-0.0011295555555555553,6.102558594613569,0.058834080717488794,26.240000000000002,0.43800927013424606,0.39260089686098654,0.02242152466367713,0.336322869955157,6.102558594613569,-0.08913576240116738,-39.754550030920655,0.6690434545030077,0.5842352526464955,0.515695067264574,0.3968609865470852,,0.0011295555555555553,0.005565111111111111,0.012417111111111111,0.004471730864242858,0.007128781061732839,0.005565111111111111,0.004853666666666668,0.0,0.0,6.048723210827387
